,anger,disgust,fear,joy,sad,surprise
0,0.06387276403679022,0.10710885509701953,0.0,0.04198345730022897,0.079876892460112,0.7071580311058493
1,0.042555001770808676,0.272708397800505,0.12301218570849241,0.15610471165557088,0.2518675406469961,0.1537521624176269
2,0.0,0.0,0.024221177870541497,0.4183229344560598,0.37531022006419956,0.18214566760919926
3,0.0,0.0,0.0,0.7108,0.0,0.2892
4,0.0788372481300955,0.040742461411850464,0.14983046794845437,0.19754327294806445,0.15647460950266012,0.3765719400588751
5,0.07607060898648489,0.08886812882308026,0.24877741354772703,0.0,0.4437463327377476,0.14253751590496008
6,0.0,0.0,0.2166908889953009,0.30335620416079256,0.015675364626820724,0.4642775422170859
7,0.04196513830809712,0.0,0.3802362312574688,0.05076315876471237,0.3094631212326266,0.21757235043709505
8,0.0,0.14590534388110868,0.0,0.138434617701533,0.0,0.7156600384173583
9,0.013090878676873547,0.11553943237278581,0.1569662636287148,0.5110866722868429,0.04577664853780148,0.15754010449698141
10,0.06450322516125806,0.0,0.04030201510075504,0.6390819540977049,0.024201210060503024,0.23191159557977897
11,0.09117648653314266,0.0,0.3231566846465558,0.06972735965461607,0.27909533314317697,0.23684413602250853
12,0.19973093053842442,0.12506138429477098,0.3836541355239377,0.04591130955222131,0.09566417229224614,0.14997806779839956
13,0.16981177481183554,0.0,0.05661939471725591,0.2938657289299227,0.23770863913261045,0.2419944624083754
14,0.13495367644231218,0.12224394311731197,0.5712641269384929,0.0,0.17153825350188284,0.0
15,0.1743400578210909,0.1372680599788959,0.5802918822000133,0.0,0.1081,0.0
16,0.11143336668468244,0.12763518820341227,0.28118996040628336,0.0808180460443295,0.17335417420912635,0.22556926445216602
17,0.0,0.020963324910012408,0.16873399312825682,0.1369120137815404,0.19934044542809096,0.4740502227520995
18,0.0,0.04545,0.0,0.46685000000000004,0.0,0.4877
19,0.0,0.0,0.0,0.7213998212149543,0.0,0.27860017878504567
20,0.1795016586718006,0.10536376674575064,0.12094528979461538,0.29433474965296647,0.2068321527292851,0.09302238240558182
21,0.03378738852855272,0.0949013946457957,0.02535405635182596,0.48413155217887394,0.02535405635182596,0.33647155194312567
22,0.0,0.0,0.06307908113122691,0.5142093684938609,0.20866918781799232,0.21404236255691977
